Hour of Day,Sessions
2013090415,2
2013090507,2
2013090508,3
2013090509,2
2013090510,0
2013090511,2
2013090512,2
2013090513,0
2013090515,2
2013090518,3
2013090607,2
2013090608,2
2013090609,2
2013090612,2
2013090613,2
2013090614,2
2013090616,2
2013090719,2
2013090814,2
2013090910,3
2013090912,2
2013090914,2
2013090917,2
2013090918,2
2013090920,2
2013090921,2
2013091007,2
2013091008,3
2013091009,3
2013091010,3
2013091011,3
2013091012,2
2013091013,2
2013091107,2
2013091108,2
2013091109,3
2013091110,0
2013091111,3
2013091113,2
2013091115,2
2013091208,3
2013091209,2
2013091211,3
2013091216,3
2013091217,3
2013091218,2
2013091221,2
2013091306,2
2013091310,2
2013091312,2
2013091313,0
2013091322,2
2013091418,2
2013091514,2
2013091608,3
2013091609,0
2013091610,2
2013091613,3
2013091614,2
2013091615,2
2013091616,2
2013091709,2
2013091710,3
2013091712,2
2013091716,2
2013091808,2
2013091809,2
2013091814,2
2013091818,3
2013091907,2
2013091909,3
2013091910,2
2013091911,2
2013091912,2
2013091913,0
2013091914,0
2013091915,2
2013091916,2
2013092007,2
2013092009,0
2013092012,2
2013092015,2
2013092016,2
2013092018,2
2013092106,2
2013092108,2
2013092111,0
2013092114,2
2013092115,2
2013092218,2
2013092220,2
2013092221,3
2013092305,2
2013092308,3
2013092310,2
2013092312,2
2013092313,5
2013092314,0
2013092315,0
2013092317,2
2013092407,2
2013092408,3
2013092410,2
2013092411,0
2013092412,2
2013092413,0
2013092414,0
2013092415,2
2013092416,2
2013092507,2
2013092508,3
2013092509,3
2013092510,2
2013092513,2
2013092514,2
2013092515,2
2013092516,3
2013092517,2
2013092607,2
2013092608,3
2013092610,3
2013092611,2
2013092612,0
2013092614,0
2013092615,2
2013092617,2
2013092620,2
2013092708,2
2013092710,3
2013092711,0
2013092712,2
2013092714,2
2013092716,3
2013092717,2
2013092817,2
2013092900,2
2013092913,2
2013092916,3
2013092921,2
2013092923,2
2013093007,2
2013093008,3
2013093009,2
2013093010,2
2013093011,2
2013093012,0
2013093013,0
2013093014,0
2013093015,2
2013093016,0
2013093017,2
2013100107,2
2013100108,2
2013100109,2
2013100110,2
2013100111,2
2013100112,0
2013100113,0
2013100115,5
2013100116,3
2013100117,2
2013100118,2
2013100121,2
2013100208,2
2013100210,2
2013100214,0
2013100216,3
2013100217,2
2013100219,2
2013100307,2
2013100311,2
2013100313,2
2013100314,7
2013100315,2
2013100316,2
2013100317,2
2013100319,3
2013100322,2
2013100407,2
2013100408,2
2013100409,2
2013100411,2
2013100414,2
2013100416,0
2013100510,2
2013100511,2
2013100612,2
2013100708,7
2013100709,2
2013100712,2
2013100713,2
2013100714,3
2013100715,2
2013100716,0
2013100808,3
2013100809,3
2013100811,2
2013100812,3
2013100813,0
2013100814,3
2013100815,0
2013100816,2
2013100817,2
2013100908,2
2013100910,2
2013100912,5
2013100913,3
2013100914,2
2013100916,3
2013100921,2
2013100922,2
2013101007,2
2013101008,2
2013101009,2
2013101012,2
2013101014,2
2013101015,3
2013101016,2
2013101108,2
2013101109,2
2013101112,2
2013101114,2
2013101207,2
2013101210,2
2013101311,2
2013101316,2
2013101408,2
2013101409,2
2013101415,2
2013101418,2
2013101507,2
2013101508,3
2013101509,0
2013101511,2
2013101512,3
2013101515,2
2013101517,2
2013101608,3
2013101610,2
2013101615,2
2013101618,2
2013101707,2
2013101708,5
2013101709,3
2013101710,3
2013101713,3
2013101714,2
2013101716,2
2013101722,3
2013101808,2
2013101809,5
2013101812,2
2013101813,2
2013101815,2
2013101816,3
2013101818,2
2013101912,2
2013102015,2
2013102017,2
2013102021,2
2013102107,5
2013102108,3
2013102110,2
2013102115,3
2013102117,2
2013102207,2
2013102208,2
2013102215,3
2013102216,3
2013102308,2
2013102310,2
2013102313,5
2013102314,2
2013102315,2
2013102318,2
2013102320,2
2013102401,2
2013102407,2
2013102408,3
2013102409,2
2013102410,2
2013102412,2
2013102414,2
2013102513,2
2013102515,7
2013102615,2
2013102709,3
2013102714,2
2013102716,2
2013102717,2
2013102718,0
2013102719,2
2013102720,0
2013102721,2
2013102723,2
2013102805,2
2013102806,2
2013102808,3
2013102809,3
2013102810,2
2013102813,3
2013102814,2
2013102816,3
2013102817,2
2013102819,2
2013102907,3
2013102909,3
2013102910,5
2013102911,2
2013102913,3
2013102914,2
2013102915,2
2013102916,2
2013102917,2
2013103008,3
2013103009,3
2013103010,2
2013103011,0
2013103012,2
2013103014,2
2013103015,2
2013103016,0
2013103018,2
2013103107,2
2013103108,3
2013103112,5
2013103113,5
2013103114,0
2013103115,3
2013103116,2
2013110108,3
2013110109,2
2013110114,3
2013110115,2
2013110116,2
2013110123,2
2013110209,2
2013110211,2
2013110221,2
2013110222,2
2013110312,2
2013110314,2
2013110402,2
2013110406,2
2013110408,2
2013110409,3
2013110410,2
2013110411,3
2013110414,2
2013110415,2
2013110419,2
2013110507,2
2013110508,2
2013110509,3
2013110510,0
2013110511,3
2013110512,3
2013110513,2
2013110514,2
2013110516,2
2013110604,2
2013110605,2
2013110608,5
2013110610,3
2013110611,2
2013110612,2
2013110613,2
2013110614,5
2013110615,3
2013110617,2
2013110619,2
2013110708,3
2013110709,2
2013110710,2
2013110711,3
2013110712,5
2013110713,0
2013110714,3
2013110715,0
2013110807,2
2013110808,3
2013110810,2
2013110812,2
2013110822,2
2013111002,2
2013111016,2
2013111107,2
2013111116,2
2013111117,3
2013111208,3
2013111209,5
2013111210,3
2013111215,2
2013111216,2
2013111308,2
2013111309,0
2013111310,2
2013111315,2
2013111316,3
2013111317,0
2013111318,2
2013111407,2
2013111409,2
2013111410,2
2013111415,3
2013111416,0
2013111508,2
2013111512,2
2013111513,0
2013111515,5
2013111609,5
2013111708,2
2013111712,3
2013111714,2
2013111807,3
2013111808,7
2013111811,2
2013111813,3
2013111814,3
2013111815,3
2013111816,3
2013111818,2
2013111820,2
2013111908,3
2013111909,5
2013111910,2
2013111911,2
2013111912,2
2013111913,2
2013111914,2
2013111915,5
2013111916,2
2013111917,0
2013111918,0
2013111919,2
2013111922,2
2013112002,3
2013112007,2
2013112008,9
2013112009,2
2013112010,3
2013112011,3
2013112012,3
2013112013,5
2013112014,3
2013112016,2
2013112017,3
2013112019,2
2013112108,5
2013112109,5
2013112110,3
2013112111,5
2013112112,2
2013112113,2
2013112114,3
2013112115,3
2013112116,3
2013112117,2
2013112121,2
2013112122,3
2013112207,2
2013112208,3
2013112209,2
2013112210,3
2013112211,2
2013112214,3
2013112215,3
2013112217,2
2013112218,2
2013112219,2
2013112221,2
2013112307,2
2013112311,3
2013112314,2
2013112315,2
2013112407,2
2013112410,2
2013112414,2
2013112415,3
2013112507,5
2013112508,3
2013112509,2
2013112511,2
2013112512,3
2013112514,2
2013112516,2
2013112518,5
2013112519,2
2013112607,2
2013112608,2
2013112609,3
2013112610,2
2013112613,5
2013112614,5
2013112615,0
2013112616,2
2013112619,3
2013112702,2
2013112707,5
2013112708,5
2013112709,5
2013112710,0
2013112712,2
2013112713,2
2013112714,2
2013112715,2
2013112716,2
2013112718,2
2013112719,2
2013112720,2
2013112800,2
2013112807,2
2013112808,3
2013112814,2
2013112901,2
2013112911,2
2013112913,3
2013112915,2
2013112922,2
2013113007,2
2013113009,2
2013113015,2
2013113020,2
2013120108,2
2013120113,2
2013120115,3
2013120120,2
2013120123,2
2013120207,5
2013120209,3
2013120210,2
2013120211,5
2013120212,3
2013120213,2
2013120214,5
2013120215,2
2013120216,2
2013120217,5
2013120219,3
2013120220,5
2013120221,3
2013120300,3
2013120302,2
2013120308,5
2013120309,5
2013120310,3
2013120311,5
2013120312,3
2013120313,3
2013120314,2
2013120315,5
2013120316,3
2013120317,5
2013120318,3
2013120319,2
2013120320,3
2013120322,2
2013120404,2
2013120407,3
2013120408,3
2013120409,7
2013120410,3
2013120411,3
2013120412,3
2013120414,3
2013120415,2
2013120417,2
2013120418,3
2013120419,3
2013120420,3
2013120507,2
2013120508,3
2013120510,3
2013120511,2
2013120512,7
2013120513,2
2013120514,2
2013120515,5
2013120516,2
2013120517,5
2013120518,3
2013120519,5
2013120520,2
2013120521,2
2013120522,2
2013120600,2
2013120607,5
2013120608,9
2013120609,12
2013120610,7
2013120611,5
2013120612,14
2013120613,5
2013120614,16
2013120615,14
2013120616,7
2013120617,16
2013120618,12
2013120619,7
2013120620,5
2013120621,29
2013120622,33
2013120623,14
2013120700,12
2013120701,7
2013120702,2
2013120703,3
2013120704,2
2013120705,2
2013120706,7
2013120707,5
2013120708,16
2013120709,14
2013120710,22
2013120711,16
2013120712,14
2013120713,12
2013120714,7
2013120715,9
2013120716,2
2013120717,14
2013120718,5
2013120719,2
2013120720,3
2013120721,3
2013120722,9
2013120800,2
2013120807,2
2013120808,2
2013120809,9
2013120810,3
2013120811,2
2013120812,2
2013120813,7
2013120814,3
2013120816,2
2013120817,3
2013120818,3
2013120819,2
2013120820,5
2013120821,3
2013120908,14
2013120909,3
2013120910,9
2013120911,5
2013120912,2
2013120913,3
2013120915,5
2013120916,5
2013120918,2
2013120919,2
2013120920,3
2013120921,2
2013121002,2
2013121008,7
2013121009,2
2013121010,5
2013121011,2
2013121012,3
2013121013,2
2013121014,5
2013121015,5
2013121016,3
2013121017,5
2013121019,2
2013121021,2
2013121108,5
2013121109,7
2013121110,2
2013121111,3
2013121112,2
2013121113,3
2013121114,3
2013121115,2
2013121116,2
2013121117,5
2013121119,2
2013121120,0
2013121122,2
2013121202,2
2013121207,2
2013121208,5
2013121209,5
2013121210,2
2013121211,2
2013121213,2
2013121214,2
2013121215,3
2013121217,2
2013121219,2
2013121222,2
2013121307,2
2013121308,3
2013121309,5
2013121314,3
2013121316,2
2013121317,5
2013121318,2
2013121319,2
2013121407,2
2013121408,2
2013121409,3
2013121410,2
2013121411,2
2013121500,2
2013121509,3
2013121510,3
2013121511,2
2013121512,2
2013121513,2
2013121607,2
2013121608,5
2013121609,7
2013121610,3
2013121611,3
2013121612,3
2013121613,2
2013121614,0
2013121615,2
2013121616,5
2013121617,2
2013121618,2
2013121621,2
2013121707,2
2013121708,2
2013121709,10
2013121710,2
2013121712,5
2013121715,3
2013121716,2
2013121717,2
2013121718,2
2013121721,2
2013121802,2
2013121806,2
2013121808,3
2013121809,2
2013121810,2
2013121811,9
2013121812,2
2013121813,3
2013121814,5
2013121815,0
2013121816,2
2013121817,2
2013121820,2
2013121821,5
2013121904,2
2013121906,2
2013121907,2
2013121908,5
2013121909,7
2013121910,0
2013121911,5
2013121912,5
2013121913,9
2013121914,2
2013121915,3
2013121917,2
2013121918,2
2013121919,2
2013121921,2
2013121922,3
2013122002,2
2013122007,3
2013122008,2
2013122009,9
2013122010,2
2013122011,3
2013122012,2
2013122013,2
2013122014,3
2013122015,2
2013122017,2
2013122020,2
2013122103,2
2013122106,2
2013122108,2
2013122109,0
2013122112,2
2013122113,2
2013122117,3
2013122123,2
2013122207,3
2013122208,2
2013122210,3
2013122212,2
2013122303,2
2013122304,0
2013122307,2
2013122309,2
2013122310,2
2013122311,0
2013122312,2
2013122313,7
2013122314,0
2013122315,3
2013122317,3
2013122318,2
2013122404,2
2013122407,2
2013122409,7
2013122410,2
2013122411,2
2013122412,2
2013122413,2
2013122414,5
2013122415,2
2013122416,2
2013122419,2
2013122422,2
2013122509,3
2013122513,3
2013122518,2
2013122520,2
2013122521,2
2013122606,2
2013122608,3
2013122609,2
2013122610,2
2013122613,2
2013122614,0
2013122616,3
2013122617,2
2013122618,2
2013122621,3
2013122700,2
2013122707,3
2013122708,7
2013122709,2
2013122710,2
2013122711,2
2013122712,2
2013122714,2
2013122715,2
2013122721,2
2013122722,0
2013122800,2
2013122807,2
2013122810,2
2013122811,2
2013122813,2
2013122814,2
2013122900,2
2013122908,2
2013122915,2
2013122919,2
2013123007,3
2013123008,7
2013123009,2
2013123010,2
2013123014,3
2013123107,3
2013123109,3
2013123111,3
2013123112,2
2013123113,2
2013123114,3
2013123115,2
2013123116,2
2014010100,2
2014010108,2
2014010109,2
2014010113,2
2014010117,3
2014010118,2
2014010122,2
2014010208,2
2014010209,7
2014010210,3
2014010211,2
2014010213,2
2014010214,2
2014010218,2
2014010301,2
2014010307,3
2014010309,2
2014010311,2
2014010312,0
2014010313,2
2014010314,2
2014010315,2
2014010316,2
2014010319,2
2014010321,3
2014010323,5
2014010400,2
2014010408,2
2014010413,2
2014010423,2
2014010508,3
2014010512,2
2014010514,2
2014010517,2
2014010520,2
2014010522,2
2014010608,2
2014010609,2
2014010610,7
2014010611,5
2014010612,5
2014010613,5
2014010619,2
2014010620,2
2014010700,2
2014010707,3
2014010708,5
2014010710,3
2014010711,3
2014010712,3
2014010713,2
2014010714,3
2014010715,3
2014010717,2
2014010718,2
2014010720,2
2014010807,2
2014010808,5
2014010809,2
2014010810,3
2014010811,7
2014010813,3
2014010815,5
2014010818,2
2014010901,2
2014010908,5
2014010909,7
2014010910,0
2014010911,7
2014010912,3
2014010913,2
2014010914,3
2014010915,2
2014010916,2
2014010917,7
2014010918,0
2014010920,2
2014010922,2
2014011008,3
2014011010,2
2014011011,2
2014011013,2
2014011014,3
2014011015,5
2014011016,2
2014011022,3
2014011100,2
2014011108,2
2014011109,2
2014011114,7
2014011115,2
2014011117,2
2014011119,2
2014011120,2
2014011121,2
2014011123,2
2014011202,2
2014011209,3
2014011210,2
2014011214,2
2014011220,2
2014011221,0
2014011304,3
2014011305,0
2014011306,2
2014011308,10
2014011309,2
2014011310,3
2014011313,3
2014011314,3
2014011315,7
2014011316,2
2014011317,2
2014011319,2
2014011402,2
2014011403,2
2014011405,2
2014011407,2
2014011408,3
2014011409,2
2014011410,2
2014011411,2
2014011412,3
2014011413,7
2014011414,3
2014011415,3
2014011416,2
2014011507,2
2014011508,5
2014011509,3
2014011512,2
2014011513,2
2014011514,5
2014011515,3
2014011518,2
2014011522,2
2014011600,3
2014011602,2
2014011604,5
2014011606,3
2014011607,2
2014011608,3
2014011609,5
2014011610,2
2014011611,2
2014011615,3
2014011620,2
2014011701,2
2014011702,2
2014011708,2
2014011710,3
2014011713,3
2014011714,0
2014011716,2
2014011807,3
2014011810,2
2014011821,3
2014011900,2
2014011913,3
2014011914,2
2014011921,2
2014011922,2
2014012010,3
2014012012,3
2014012014,2
2014012019,3
2014012108,5
2014012109,2
2014012111,5
2014012112,2
2014012115,3
2014012119,2
2014012122,2
2014012205,2
2014012208,9
2014012209,2
2014012210,5
2014012211,2
2014012213,2
2014012216,2
2014012220,2
2014012300,2
2014012303,2
2014012308,3
2014012309,3
2014012310,0
2014012311,2
2014012312,2
2014012313,2
2014012316,2
2014012318,3
2014012321,2
2014012400,2
2014012407,2
2014012408,2
2014012409,7
2014012410,0
2014012416,2
2014012417,2
2014012418,2
2014012420,2
2014012423,2
2014012507,2
2014012519,2
2014012522,2
2014012523,2
2014012600,2
2014012602,2
2014012610,2
2014012615,2
2014012619,2
2014012708,2
2014012709,2
2014012710,2
2014012714,2
2014012715,5
2014012716,2
2014012721,2
2014012800,2
2014012801,2
2014012802,2
2014012805,3
2014012808,3
2014012811,2
2014012812,3
2014012815,3
2014012817,3
2014012819,2
2014012822,2
2014012908,7
2014012909,3
2014012910,7
2014012911,3
2014012912,7
2014012914,5
2014012915,2
2014012916,2
2014012918,2
2014012919,2
2014012920,2
2014012921,2
2014013002,2
2014013005,2
2014013006,0
2014013007,5
2014013008,7
2014013009,3
2014013010,2
2014013011,2
2014013013,2
2014013014,3
2014013015,2
2014013017,2
2014013019,3
2014013020,0
2014013100,2
2014013105,2
2014013107,2
2014013108,3
2014013112,5
2014013113,3
2014013114,2
2014013115,2
2014013117,2
2014013119,3
2014020100,2
2014020107,2
2014020109,2
2014020122,2
2014020206,2
2014020208,2
2014020212,2
2014020213,2
2014020217,2
2014020219,2
2014020307,2
2014020308,5
2014020309,2
2014020311,2
2014020312,0
2014020313,2
2014020314,3
2014020315,5
2014020316,2
2014020320,2
2014020321,2
2014020400,2
2014020406,2
2014020408,2
2014020409,3
2014020410,3
2014020411,2
2014020412,3
2014020414,3
2014020415,3
2014020416,3
2014020418,2
2014020420,2
2014020507,2
2014020508,3
2014020509,2
2014020510,2
2014020512,3
2014020513,2
2014020514,2
2014020517,3
2014020518,2
2014020519,3
2014020521,2
2014020606,2
2014020607,2
2014020608,9
2014020609,3
2014020610,14
2014020611,10
2014020612,9
2014020613,14
2014020614,10
2014020615,5
2014020616,7
2014020617,3
2014020618,17
2014020619,9
2014020620,16
2014020622,2
2014020700,36
2014020701,2
2014020702,2
2014020706,3
2014020707,17
2014020708,9
2014020709,10
2014020710,14
2014020711,12
2014020712,7
2014020713,10
2014020714,5
2014020715,10
2014020716,12
2014020717,10
2014020718,16
2014020719,5
2014020720,3
2014020721,9
2014020722,5
2014020723,2
2014020800,3
2014020802,2
2014020803,2
2014020805,2
2014020806,2
2014020807,7
